,Acquisition Function,Trial,Step,Best Solubility,Regret,Cumulative Regret
656,Probability of Improvement,2,27,-0.24400000274181366,1.824000045657158,65.70700119435787
657,Probability of Improvement,2,28,-0.24400000274181366,1.824000045657158,67.53100124001503
658,Probability of Improvement,2,29,0.38999998569488525,1.190000057220459,68.72100129723549
659,Probability of Improvement,2,30,0.38999998569488525,1.190000057220459,69.91100135445595
660,Probability of Improvement,2,31,1.100000023841858,0.48000001907348633,70.39100137352943
661,Probability of Improvement,2,32,1.100000023841858,0.48000001907348633,70.87100139260292
662,Probability of Improvement,2,33,1.100000023841858,0.48000001907348633,71.3510014116764
663,Probability of Improvement,2,34,1.100000023841858,0.48000001907348633,71.8310014307499
664,Probability of Improvement,2,35,1.100000023841858,0.48000001907348633,72.31100144982338
665,Probability of Improvement,2,36,1.340000033378601,0.24000000953674316,72.55100145936012
666,Probability of Improvement,3,0,-2.3499999046325684,3.9299999475479126,3.9299999475479126
667,Probability of Improvement,3,1,-2.3499999046325684,3.9299999475479126,7.859999895095825
668,Probability of Improvement,3,2,-2.3499999046325684,3.9299999475479126,11.789999842643738
669,Probability of Improvement,3,3,-1.559999942779541,3.1399999856948853,14.929999828338623
670,Probability of Improvement,3,4,-1.559999942779541,3.1399999856948853,18.06999981403351
671,Probability of Improvement,3,5,0.6200000047683716,0.9600000381469727,19.02999985218048
672,Probability of Improvement,3,6,0.6200000047683716,0.9600000381469727,19.989999890327454
673,Probability of Improvement,3,7,0.6200000047683716,0.9600000381469727,20.949999928474426
674,Probability of Improvement,3,8,0.6200000047683716,0.9600000381469727,21.9099999666214
675,Probability of Improvement,3,9,0.6200000047683716,0.9600000381469727,22.87000000476837
676,Probability of Improvement,3,10,0.699999988079071,0.8800000548362732,23.750000059604645
677,Probability of Improvement,3,11,0.699999988079071,0.8800000548362732,24.630000114440918
678,Probability of Improvement,3,12,0.699999988079071,0.8800000548362732,25.51000016927719
679,Probability of Improvement,3,13,0.699999988079071,0.8800000548362732,26.390000224113464
680,Probability of Improvement,3,14,0.699999988079071,0.8800000548362732,27.270000278949738
681,Probability of Improvement,3,15,0.699999988079071,0.8800000548362732,28.15000033378601
682,Probability of Improvement,3,16,0.699999988079071,0.8800000548362732,29.030000388622284
683,Probability of Improvement,3,17,0.699999988079071,0.8800000548362732,29.910000443458557
684,Probability of Improvement,3,18,0.699999988079071,0.8800000548362732,30.79000049829483
685,Probability of Improvement,3,19,0.699999988079071,0.8800000548362732,31.670000553131104
686,Probability of Improvement,3,20,0.699999988079071,0.8800000548362732,32.55000060796738
687,Probability of Improvement,3,21,0.699999988079071,0.8800000548362732,33.43000066280365
688,Probability of Improvement,3,22,0.699999988079071,0.8800000548362732,34.31000071763992
689,Probability of Improvement,3,23,1.1200000047683716,0.46000003814697266,34.770000755786896
690,Probability of Improvement,3,24,1.1200000047683716,0.46000003814697266,35.23000079393387
691,Probability of Improvement,3,25,1.1200000047683716,0.46000003814697266,35.69000083208084
692,Probability of Improvement,3,26,1.1200000047683716,0.46000003814697266,36.150000870227814
693,Probability of Improvement,3,27,1.1200000047683716,0.46000003814697266,36.610000908374786
694,Probability of Improvement,3,28,1.5700000524520874,0.009999990463256836,36.62000089883804
695,Probability of Improvement,3,29,1.5700000524520874,0.009999990463256836,36.6300008893013
696,Probability of Improvement,3,30,1.5700000524520874,0.009999990463256836,36.64000087976456
697,Probability of Improvement,3,31,1.5700000524520874,0.009999990463256836,36.650000870227814
698,Probability of Improvement,3,32,1.5700000524520874,0.009999990463256836,36.66000086069107
699,Probability of Improvement,3,33,1.5700000524520874,0.009999990463256836,36.67000085115433
700,Probability of Improvement,3,34,1.5700000524520874,0.009999990463256836,36.680000841617584
701,Probability of Improvement,3,35,1.5700000524520874,0.009999990463256836,36.69000083208084
702,Probability of Improvement,3,36,1.5700000524520874,0.009999990463256836,36.7000008225441
703,Probability of Improvement,4,0,-0.800000011920929,2.380000054836273,2.380000054836273
704,Probability of Improvement,4,1,-0.800000011920929,2.380000054836273,4.760000109672546
705,Probability of Improvement,4,2,-0.800000011920929,2.380000054836273,7.14000016450882
706,Probability of Improvement,4,3,-0.800000011920929,2.380000054836273,9.520000219345093
707,Probability of Improvement,4,4,-0.800000011920929,2.380000054836273,11.900000274181366
708,Probability of Improvement,4,5,-0.800000011920929,2.380000054836273,14.28000032901764
709,Probability of Improvement,4,6,-0.800000011920929,2.380000054836273,16.660000383853912
710,Probability of Improvement,4,7,-0.800000011920929,2.380000054836273,19.040000438690186
711,Probability of Improvement,4,8,1.5800000429153442,0.0,19.040000438690186
712,Probability of Improvement,4,9,1.5800000429153442,0.0,19.040000438690186
713,Probability of Improvement,4,10,1.5800000429153442,0.0,19.040000438690186
714,Probability of Improvement,4,11,1.5800000429153442,0.0,19.040000438690186
715,Probability of Improvement,4,12,1.5800000429153442,0.0,19.040000438690186
716,Probability of Improvement,4,13,1.5800000429153442,0.0,19.040000438690186
717,Probability of Improvement,4,14,1.5800000429153442,0.0,19.040000438690186
718,Probability of Improvement,4,15,1.5800000429153442,0.0,19.040000438690186
719,Probability of Improvement,4,16,1.5800000429153442,0.0,19.040000438690186
720,Probability of Improvement,4,17,1.5800000429153442,0.0,19.040000438690186
721,Probability of Improvement,4,18,1.5800000429153442,0.0,19.040000438690186
722,Probability of Improvement,4,19,1.5800000429153442,0.0,19.040000438690186
723,Probability of Improvement,4,20,1.5800000429153442,0.0,19.040000438690186
724,Probability of Improvement,4,21,1.5800000429153442,0.0,19.040000438690186
725,Probability of Improvement,4,22,1.5800000429153442,0.0,19.040000438690186
726,Probability of Improvement,4,23,1.5800000429153442,0.0,19.040000438690186
727,Probability of Improvement,4,24,1.5800000429153442,0.0,19.040000438690186
728,Probability of Improvement,4,25,1.5800000429153442,0.0,19.040000438690186
729,Probability of Improvement,4,26,1.5800000429153442,0.0,19.040000438690186
730,Probability of Improvement,4,27,1.5800000429153442,0.0,19.040000438690186
731,Probability of Improvement,4,28,1.5800000429153442,0.0,19.040000438690186
732,Probability of Improvement,4,29,1.5800000429153442,0.0,19.040000438690186
733,Probability of Improvement,4,30,1.5800000429153442,0.0,19.040000438690186
734,Probability of Improvement,4,31,1.5800000429153442,0.0,19.040000438690186
735,Probability of Improvement,4,32,1.5800000429153442,0.0,19.040000438690186
736,Probability of Improvement,4,33,1.5800000429153442,0.0,19.040000438690186
737,Probability of Improvement,4,34,1.5800000429153442,0.0,19.040000438690186
738,Probability of Improvement,4,35,1.5800000429153442,0.0,19.040000438690186
739,Probability of Improvement,4,36,1.5800000429153442,0.0,19.040000438690186
740,Probability of Improvement,5,0,-7.389999866485596,8.96999990940094,8.96999990940094
741,Probability of Improvement,5,1,-2.369999885559082,3.9499999284744263,12.919999837875366
742,Probability of Improvement,5,2,-1.2100000381469727,2.790000081062317,15.709999918937683
743,Probability of Improvement,5,3,-1.0800000429153442,2.6600000858306885,18.37000000476837
744,Probability of Improvement,5,4,-1.0800000429153442,2.6600000858306885,21.03000009059906
745,Probability of Improvement,5,5,-1.0800000429153442,2.6600000858306885,23.69000017642975
746,Probability of Improvement,5,6,-1.0800000429153442,2.6600000858306885,26.350000262260437
747,Probability of Improvement,5,7,-1.0800000429153442,2.6600000858306885,29.010000348091125
748,Probability of Improvement,5,8,-1.0800000429153442,2.6600000858306885,31.670000433921814
749,Probability of Improvement,5,9,0.5220000147819519,1.0580000281333923,32.728000462055206
750,Probability of Improvement,5,10,0.5220000147819519,1.0580000281333923,33.7860004901886
751,Probability of Improvement,5,11,0.5220000147819519,1.0580000281333923,34.84400051832199
752,Probability of Improvement,5,12,0.6399999856948853,0.940000057220459,35.78400057554245
753,Probability of Improvement,5,13,0.6399999856948853,0.940000057220459,36.72400063276291
754,Probability of Improvement,5,14,0.6399999856948853,0.940000057220459,37.66400068998337
755,Probability of Improvement,5,15,0.6399999856948853,0.940000057220459,38.60400074720383
756,Probability of Improvement,5,16,0.6399999856948853,0.940000057220459,39.544000804424286
757,Probability of Improvement,5,17,0.6399999856948853,0.940000057220459,40.484000861644745
758,Probability of Improvement,5,18,0.6399999856948853,0.940000057220459,41.424000918865204
759,Probability of Improvement,5,19,0.6399999856948853,0.940000057220459,42.36400097608566
760,Probability of Improvement,5,20,0.6399999856948853,0.940000057220459,43.30400103330612
761,Probability of Improvement,5,21,0.6399999856948853,0.940000057220459,44.24400109052658
762,Probability of Improvement,5,22,0.6399999856948853,0.940000057220459,45.18400114774704
763,Probability of Improvement,5,23,0.7900000214576721,0.7900000214576721,45.97400116920471
764,Probability of Improvement,5,24,0.7900000214576721,0.7900000214576721,46.764001190662384
765,Probability of Improvement,5,25,0.7900000214576721,0.7900000214576721,47.554001212120056
766,Probability of Improvement,5,26,0.7900000214576721,0.7900000214576721,48.34400123357773
767,Probability of Improvement,5,27,0.7900000214576721,0.7900000214576721,49.1340012550354
768,Probability of Improvement,5,28,0.7900000214576721,0.7900000214576721,49.92400127649307
769,Probability of Improvement,5,29,0.7900000214576721,0.7900000214576721,50.714001297950745
770,Probability of Improvement,5,30,0.7900000214576721,0.7900000214576721,51.50400131940842
771,Probability of Improvement,5,31,0.7900000214576721,0.7900000214576721,52.29400134086609
772,Probability of Improvement,5,32,0.7900000214576721,0.7900000214576721,53.08400136232376
773,Probability of Improvement,5,33,0.7900000214576721,0.7900000214576721,53.87400138378143
774,Probability of Improvement,5,34,1.5700000524520874,0.009999990463256836,53.88400137424469
775,Probability of Improvement,5,35,1.5700000524520874,0.009999990463256836,53.89400136470795
776,Probability of Improvement,5,36,1.5700000524520874,0.009999990463256836,53.904001355171204
777,Probability of Improvement,6,0,-2.563999891281128,4.143999934196472,4.143999934196472
778,Probability of Improvement,6,1,-2.563999891281128,4.143999934196472,8.287999868392944
779,Probability of Improvement,6,2,-2.2799999713897705,3.8600000143051147,12.147999882698059
780,Probability of Improvement,6,3,-0.11999999731779099,1.7000000402331352,13.847999922931194
781,Probability of Improvement,6,4,-0.11999999731779099,1.7000000402331352,15.54799996316433
782,Probability of Improvement,6,5,-0.11999999731779099,1.7000000402331352,17.248000003397465
783,Probability of Improvement,6,6,-0.11999999731779099,1.7000000402331352,18.9480000436306
784,Probability of Improvement,6,7,-0.11999999731779099,1.7000000402331352,20.648000083863735
785,Probability of Improvement,6,8,-0.11999999731779099,1.7000000402331352,22.34800012409687
786,Probability of Improvement,6,9,0.5699999928474426,1.0100000500679016,23.358000174164772
787,Probability of Improvement,6,10,0.5699999928474426,1.0100000500679016,24.368000224232674
788,Probability of Improvement,6,11,0.5699999928474426,1.0100000500679016,25.378000274300575
789,Probability of Improvement,6,12,0.5699999928474426,1.0100000500679016,26.388000324368477
790,Probability of Improvement,6,13,0.5699999928474426,1.0100000500679016,27.39800037443638
791,Probability of Improvement,6,14,0.5699999928474426,1.0100000500679016,28.40800042450428
792,Probability of Improvement,6,15,0.5699999928474426,1.0100000500679016,29.41800047457218
793,Probability of Improvement,6,16,0.5699999928474426,1.0100000500679016,30.428000524640083
794,Probability of Improvement,6,17,0.5699999928474426,1.0100000500679016,31.438000574707985
795,Probability of Improvement,6,18,0.5699999928474426,1.0100000500679016,32.44800062477589
796,Probability of Improvement,6,19,0.5699999928474426,1.0100000500679016,33.45800067484379
797,Probability of Improvement,6,20,0.5699999928474426,1.0100000500679016,34.46800072491169
798,Probability of Improvement,6,21,0.5699999928474426,1.0100000500679016,35.47800077497959
799,Probability of Improvement,6,22,0.9599999785423279,0.6200000643730164,36.09800083935261
800,Probability of Improvement,6,23,0.9599999785423279,0.6200000643730164,36.718000903725624
801,Probability of Improvement,6,24,0.9599999785423279,0.6200000643730164,37.33800096809864
802,Probability of Improvement,6,25,0.9599999785423279,0.6200000643730164,37.95800103247166
803,Probability of Improvement,6,26,0.9599999785423279,0.6200000643730164,38.57800109684467
804,Probability of Improvement,6,27,0.9599999785423279,0.6200000643730164,39.19800116121769
805,Probability of Improvement,6,28,0.9599999785423279,0.6200000643730164,39.818001225590706
806,Probability of Improvement,6,29,0.9599999785423279,0.6200000643730164,40.43800128996372
807,Probability of Improvement,6,30,0.9599999785423279,0.6200000643730164,41.05800135433674
808,Probability of Improvement,6,31,0.9599999785423279,0.6200000643730164,41.678001418709755
809,Probability of Improvement,6,32,0.9599999785423279,0.6200000643730164,42.29800148308277
810,Probability of Improvement,6,33,0.9599999785423279,0.6200000643730164,42.91800154745579
811,Probability of Improvement,6,34,0.9599999785423279,0.6200000643730164,43.538001611828804
812,Probability of Improvement,6,35,0.9599999785423279,0.6200000643730164,44.15800167620182
813,Probability of Improvement,6,36,0.9599999785423279,0.6200000643730164,44.77800174057484
814,Probability of Improvement,7,0,-3.5199999809265137,5.100000023841858,5.100000023841858
815,Probability of Improvement,7,1,-3.4200000762939453,5.0000001192092896,10.100000143051147
816,Probability of Improvement,7,2,-1.2300000190734863,2.8100000619888306,12.910000205039978
817,Probability of Improvement,7,3,0.7149999737739563,0.8650000691413879,13.775000274181366
818,Probability of Improvement,7,4,0.7149999737739563,0.8650000691413879,14.640000343322754
819,Probability of Improvement,7,5,0.7149999737739563,0.8650000691413879,15.505000412464142
820,Probability of Improvement,7,6,0.9599999785423279,0.6200000643730164,16.125000476837158
821,Probability of Improvement,7,7,0.9599999785423279,0.6200000643730164,16.745000541210175
822,Probability of Improvement,7,8,1.5800000429153442,0.0,16.745000541210175
823,Probability of Improvement,7,9,1.5800000429153442,0.0,16.745000541210175
824,Probability of Improvement,7,10,1.5800000429153442,0.0,16.745000541210175
825,Probability of Improvement,7,11,1.5800000429153442,0.0,16.745000541210175
826,Probability of Improvement,7,12,1.5800000429153442,0.0,16.745000541210175
827,Probability of Improvement,7,13,1.5800000429153442,0.0,16.745000541210175
828,Probability of Improvement,7,14,1.5800000429153442,0.0,16.745000541210175
829,Probability of Improvement,7,15,1.5800000429153442,0.0,16.745000541210175
830,Probability of Improvement,7,16,1.5800000429153442,0.0,16.745000541210175
831,Probability of Improvement,7,17,1.5800000429153442,0.0,16.745000541210175
832,Probability of Improvement,7,18,1.5800000429153442,0.0,16.745000541210175
833,Probability of Improvement,7,19,1.5800000429153442,0.0,16.745000541210175
834,Probability of Improvement,7,20,1.5800000429153442,0.0,16.745000541210175
835,Probability of Improvement,7,21,1.5800000429153442,0.0,16.745000541210175
836,Probability of Improvement,7,22,1.5800000429153442,0.0,16.745000541210175
837,Probability of Improvement,7,23,1.5800000429153442,0.0,16.745000541210175
838,Probability of Improvement,7,24,1.5800000429153442,0.0,16.745000541210175
839,Probability of Improvement,7,25,1.5800000429153442,0.0,16.745000541210175
840,Probability of Improvement,7,26,1.5800000429153442,0.0,16.745000541210175
841,Probability of Improvement,7,27,1.5800000429153442,0.0,16.745000541210175
842,Probability of Improvement,7,28,1.5800000429153442,0.0,16.745000541210175
843,Probability of Improvement,7,29,1.5800000429153442,0.0,16.745000541210175
844,Probability of Improvement,7,30,1.5800000429153442,0.0,16.745000541210175
845,Probability of Improvement,7,31,1.5800000429153442,0.0,16.745000541210175
846,Probability of Improvement,7,32,1.5800000429153442,0.0,16.745000541210175
847,Probability of Improvement,7,33,1.5800000429153442,0.0,16.745000541210175
848,Probability of Improvement,7,34,1.5800000429153442,0.0,16.745000541210175
849,Probability of Improvement,7,35,1.5800000429153442,0.0,16.745000541210175
850,Probability of Improvement,7,36,1.5800000429153442,0.0,16.745000541210175
851,Probability of Improvement,8,0,-3.0299999713897705,4.610000014305115,4.610000014305115
852,Probability of Improvement,8,1,-3.0299999713897705,4.610000014305115,9.22000002861023
853,Probability of Improvement,8,2,-2.619999885559082,4.199999928474426,13.419999957084656
854,Probability of Improvement,8,3,-2.619999885559082,4.199999928474426,17.619999885559082
855,Probability of Improvement,8,4,-2.619999885559082,4.199999928474426,21.81999981403351
856,Probability of Improvement,8,5,-2.619999885559082,4.199999928474426,26.019999742507935
857,Probability of Improvement,8,6,-1.909999966621399,3.490000009536743,29.509999752044678
858,Probability of Improvement,8,7,-0.6200000047683716,2.200000047683716,31.709999799728394
859,Probability of Improvement,8,8,-0.6200000047683716,2.200000047683716,33.90999984741211
860,Probability of Improvement,8,9,-0.6200000047683716,2.200000047683716,36.109999895095825
861,Probability of Improvement,8,10,-0.6200000047683716,2.200000047683716,38.30999994277954
862,Probability of Improvement,8,11,0.5699999928474426,1.0100000500679016,39.31999999284744
863,Probability of Improvement,8,12,0.5699999928474426,1.0100000500679016,40.330000042915344
864,Probability of Improvement,8,13,0.5699999928474426,1.0100000500679016,41.340000092983246
865,Probability of Improvement,8,14,0.5699999928474426,1.0100000500679016,42.35000014305115
866,Probability of Improvement,8,15,0.5699999928474426,1.0100000500679016,43.36000019311905
867,Probability of Improvement,8,16,1.100000023841858,0.48000001907348633,43.840000212192535
868,Probability of Improvement,8,17,1.100000023841858,0.48000001907348633,44.32000023126602
869,Probability of Improvement,8,18,1.100000023841858,0.48000001907348633,44.80000025033951
870,Probability of Improvement,8,19,1.100000023841858,0.48000001907348633,45.280000269412994
871,Probability of Improvement,8,20,1.100000023841858,0.48000001907348633,45.76000028848648
872,Probability of Improvement,8,21,1.100000023841858,0.48000001907348633,46.24000030755997
873,Probability of Improvement,8,22,1.100000023841858,0.48000001907348633,46.72000032663345
874,Probability of Improvement,8,23,1.100000023841858,0.48000001907348633,47.20000034570694
875,Probability of Improvement,8,24,1.100000023841858,0.48000001907348633,47.680000364780426
876,Probability of Improvement,8,25,1.100000023841858,0.48000001907348633,48.16000038385391
877,Probability of Improvement,8,26,1.100000023841858,0.48000001907348633,48.6400004029274
878,Probability of Improvement,8,27,1.100000023841858,0.48000001907348633,49.120000422000885
879,Probability of Improvement,8,28,1.100000023841858,0.48000001907348633,49.60000044107437
880,Probability of Improvement,8,29,1.100000023841858,0.48000001907348633,50.08000046014786
881,Probability of Improvement,8,30,1.100000023841858,0.48000001907348633,50.560000479221344
882,Probability of Improvement,8,31,1.100000023841858,0.48000001907348633,51.04000049829483
883,Probability of Improvement,8,32,1.100000023841858,0.48000001907348633,51.52000051736832
884,Probability of Improvement,8,33,1.340000033378601,0.24000000953674316,51.76000052690506
885,Probability of Improvement,8,34,1.340000033378601,0.24000000953674316,52.0000005364418
886,Probability of Improvement,8,35,1.340000033378601,0.24000000953674316,52.240000545978546
887,Probability of Improvement,8,36,1.340000033378601,0.24000000953674316,52.48000055551529
888,Probability of Improvement,9,0,-0.699999988079071,2.2800000309944153,2.2800000309944153
889,Probability of Improvement,9,1,-0.699999988079071,2.2800000309944153,4.560000061988831
890,Probability of Improvement,9,2,-0.699999988079071,2.2800000309944153,6.840000092983246
891,Probability of Improvement,9,3,-0.699999988079071,2.2800000309944153,9.120000123977661
892,Probability of Improvement,9,4,-0.699999988079071,2.2800000309944153,11.400000154972076
893,Probability of Improvement,9,5,-0.699999988079071,2.2800000309944153,13.680000185966492
894,Probability of Improvement,9,6,-0.699999988079071,2.2800000309944153,15.960000216960907
895,Probability of Improvement,9,7,-0.699999988079071,2.2800000309944153,18.240000247955322
896,Probability of Improvement,9,8,-0.699999988079071,2.2800000309944153,20.520000278949738
897,Probability of Improvement,9,9,-0.699999988079071,2.2800000309944153,22.800000309944153
898,Probability of Improvement,9,10,-0.699999988079071,2.2800000309944153,25.080000340938568
899,Probability of Improvement,9,11,-0.36000001430511475,1.940000057220459,27.020000398159027
900,Probability of Improvement,9,12,-0.36000001430511475,1.940000057220459,28.960000455379486
901,Probability of Improvement,9,13,-0.36000001430511475,1.940000057220459,30.900000512599945
902,Probability of Improvement,9,14,-0.36000001430511475,1.940000057220459,32.840000569820404
903,Probability of Improvement,9,15,-0.36000001430511475,1.940000057220459,34.78000062704086
904,Probability of Improvement,9,16,-0.36000001430511475,1.940000057220459,36.72000068426132
905,Probability of Improvement,9,17,-0.36000001430511475,1.940000057220459,38.66000074148178
906,Probability of Improvement,9,18,-0.36000001430511475,1.940000057220459,40.60000079870224
907,Probability of Improvement,9,19,-0.36000001430511475,1.940000057220459,42.5400008559227
908,Probability of Improvement,9,20,-0.36000001430511475,1.940000057220459,44.48000091314316
909,Probability of Improvement,9,21,1.0199999809265137,0.5600000619888306,45.04000097513199
910,Probability of Improvement,9,22,1.0199999809265137,0.5600000619888306,45.60000103712082
911,Probability of Improvement,9,23,1.100000023841858,0.48000001907348633,46.080001056194305
912,Probability of Improvement,9,24,1.100000023841858,0.48000001907348633,46.56000107526779
913,Probability of Improvement,9,25,1.100000023841858,0.48000001907348633,47.04000109434128
914,Probability of Improvement,9,26,1.100000023841858,0.48000001907348633,47.520001113414764
915,Probability of Improvement,9,27,1.100000023841858,0.48000001907348633,48.00000113248825
916,Probability of Improvement,9,28,1.100000023841858,0.48000001907348633,48.48000115156174
917,Probability of Improvement,9,29,1.100000023841858,0.48000001907348633,48.96000117063522
918,Probability of Improvement,9,30,1.100000023841858,0.48000001907348633,49.44000118970871
919,Probability of Improvement,9,31,1.100000023841858,0.48000001907348633,49.920001208782196
920,Probability of Improvement,9,32,1.100000023841858,0.48000001907348633,50.40000122785568
921,Probability of Improvement,9,33,1.100000023841858,0.48000001907348633,50.88000124692917
922,Probability of Improvement,9,34,1.100000023841858,0.48000001907348633,51.360001266002655
923,Probability of Improvement,9,35,1.100000023841858,0.48000001907348633,51.84000128507614
924,Probability of Improvement,9,36,1.100000023841858,0.48000001907348633,52.32000130414963
925,Probability of Improvement,10,0,-3.740000009536743,5.320000052452087,5.320000052452087
926,Probability of Improvement,10,1,-1.0399999618530273,2.6200000047683716,7.940000057220459
927,Probability of Improvement,10,2,-1.0399999618530273,2.6200000047683716,10.56000006198883
928,Probability of Improvement,10,3,-1.0399999618530273,2.6200000047683716,13.180000066757202
929,Probability of Improvement,10,4,-1.0399999618530273,2.6200000047683716,15.800000071525574
930,Probability of Improvement,10,5,-1.0399999618530273,2.6200000047683716,18.420000076293945
931,Probability of Improvement,10,6,-1.0399999618530273,2.6200000047683716,21.040000081062317
932,Probability of Improvement,10,7,-1.0399999618530273,2.6200000047683716,23.66000008583069
933,Probability of Improvement,10,8,-0.4099999964237213,1.9900000393390656,25.650000125169754
934,Probability of Improvement,10,9,-0.4099999964237213,1.9900000393390656,27.64000016450882
935,Probability of Improvement,10,10,-0.4099999964237213,1.9900000393390656,29.630000203847885
936,Probability of Improvement,10,11,-0.4099999964237213,1.9900000393390656,31.62000024318695
937,Probability of Improvement,10,12,-0.4099999964237213,1.9900000393390656,33.610000282526016
938,Probability of Improvement,10,13,-0.4099999964237213,1.9900000393390656,35.60000032186508
939,Probability of Improvement,10,14,-0.4099999964237213,1.9900000393390656,37.59000036120415
940,Probability of Improvement,10,15,-0.4099999964237213,1.9900000393390656,39.58000040054321
941,Probability of Improvement,10,16,-0.4099999964237213,1.9900000393390656,41.57000043988228
942,Probability of Improvement,10,17,-0.4099999964237213,1.9900000393390656,43.560000479221344
943,Probability of Improvement,10,18,-0.4099999964237213,1.9900000393390656,45.55000051856041
944,Probability of Improvement,10,19,-0.4099999964237213,1.9900000393390656,47.540000557899475
945,Probability of Improvement,10,20,-0.4099999964237213,1.9900000393390656,49.53000059723854
946,Probability of Improvement,10,21,0.3199999928474426,1.2600000500679016,50.79000064730644
947,Probability of Improvement,10,22,0.9599999785423279,0.6200000643730164,51.41000071167946
948,Probability of Improvement,10,23,0.9599999785423279,0.6200000643730164,52.030000776052475
949,Probability of Improvement,10,24,0.9599999785423279,0.6200000643730164,52.65000084042549
950,Probability of Improvement,10,25,0.9599999785423279,0.6200000643730164,53.27000090479851
951,Probability of Improvement,10,26,0.9599999785423279,0.6200000643730164,53.890000969171524
952,Probability of Improvement,10,27,1.5800000429153442,0.0,53.890000969171524
953,Probability of Improvement,10,28,1.5800000429153442,0.0,53.890000969171524
954,Probability of Improvement,10,29,1.5800000429153442,0.0,53.890000969171524
955,Probability of Improvement,10,30,1.5800000429153442,0.0,53.890000969171524
956,Probability of Improvement,10,31,1.5800000429153442,0.0,53.890000969171524
957,Probability of Improvement,10,32,1.5800000429153442,0.0,53.890000969171524
958,Probability of Improvement,10,33,1.5800000429153442,0.0,53.890000969171524
959,Probability of Improvement,10,34,1.5800000429153442,0.0,53.890000969171524
960,Probability of Improvement,10,35,1.5800000429153442,0.0,53.890000969171524
961,Probability of Improvement,10,36,1.5800000429153442,0.0,53.890000969171524
962,Probability of Improvement,11,0,0.4699999988079071,1.1100000441074371,1.1100000441074371
963,Probability of Improvement,11,1,0.4699999988079071,1.1100000441074371,2.2200000882148743
964,Probability of Improvement,11,2,0.4699999988079071,1.1100000441074371,3.3300001323223114
965,Probability of Improvement,11,3,0.4699999988079071,1.1100000441074371,4.4400001764297485
966,Probability of Improvement,11,4,0.4699999988079071,1.1100000441074371,5.550000220537186
967,Probability of Improvement,11,5,0.4699999988079071,1.1100000441074371,6.660000264644623
968,Probability of Improvement,11,6,0.4699999988079071,1.1100000441074371,7.77000030875206
969,Probability of Improvement,11,7,0.4699999988079071,1.1100000441074371,8.880000352859497
970,Probability of Improvement,11,8,0.4699999988079071,1.1100000441074371,9.990000396966934
971,Probability of Improvement,11,9,0.4699999988079071,1.1100000441074371,11.100000441074371
972,Probability of Improvement,11,10,0.4699999988079071,1.1100000441074371,12.210000485181808
973,Probability of Improvement,11,11,0.4699999988079071,1.1100000441074371,13.320000529289246
974,Probability of Improvement,11,12,0.4699999988079071,1.1100000441074371,14.430000573396683
975,Probability of Improvement,11,13,0.4699999988079071,1.1100000441074371,15.54000061750412
976,Probability of Improvement,11,14,0.4699999988079071,1.1100000441074371,16.650000661611557
977,Probability of Improvement,11,15,0.4699999988079071,1.1100000441074371,17.760000705718994
978,Probability of Improvement,11,16,0.4699999988079071,1.1100000441074371,18.87000074982643
979,Probability of Improvement,11,17,0.4699999988079071,1.1100000441074371,19.98000079393387
980,Probability of Improvement,11,18,0.4699999988079071,1.1100000441074371,21.090000838041306
981,Probability of Improvement,11,19,0.4699999988079071,1.1100000441074371,22.200000882148743
982,Probability of Improvement,11,20,0.4699999988079071,1.1100000441074371,23.31000092625618
983,Probability of Improvement,11,21,0.4699999988079071,1.1100000441074371,24.420000970363617
984,Probability of Improvement,11,22,0.47999998927116394,1.1000000536441803,25.520001024007797
985,Probability of Improvement,11,23,0.47999998927116394,1.1000000536441803,26.620001077651978
986,Probability of Improvement,11,24,0.47999998927116394,1.1000000536441803,27.720001131296158
987,Probability of Improvement,11,25,0.47999998927116394,1.1000000536441803,28.820001184940338
988,Probability of Improvement,11,26,0.47999998927116394,1.1000000536441803,29.92000123858452
989,Probability of Improvement,11,27,0.47999998927116394,1.1000000536441803,31.0200012922287
990,Probability of Improvement,11,28,0.47999998927116394,1.1000000536441803,32.12000134587288
991,Probability of Improvement,11,29,0.47999998927116394,1.1000000536441803,33.22000139951706
992,Probability of Improvement,11,30,1.1200000047683716,0.46000003814697266,33.68000143766403
993,Probability of Improvement,11,31,1.1200000047683716,0.46000003814697266,34.140001475811005
994,Probability of Improvement,11,32,1.1200000047683716,0.46000003814697266,34.60000151395798
995,Probability of Improvement,11,33,1.1200000047683716,0.46000003814697266,35.06000155210495
996,Probability of Improvement,11,34,1.1200000047683716,0.46000003814697266,35.52000159025192
997,Probability of Improvement,11,35,1.1200000047683716,0.46000003814697266,35.980001628398895
998,Probability of Improvement,11,36,1.1200000047683716,0.46000003814697266,36.44000166654587
999,Probability of Improvement,12,0,-2.640000104904175,4.220000147819519,4.220000147819519
1000,Probability of Improvement,12,1,-2.640000104904175,4.220000147819519,8.440000295639038
1001,Probability of Improvement,12,2,-2.640000104904175,4.220000147819519,12.660000443458557
1002,Probability of Improvement,12,3,-1.0,2.5800000429153442,15.240000486373901
1003,Probability of Improvement,12,4,-1.0,2.5800000429153442,17.820000529289246
1004,Probability of Improvement,12,5,-1.0,2.5800000429153442,20.40000057220459
1005,Probability of Improvement,12,6,-0.029999999329447746,1.610000042244792,22.010000614449382
