,0,1,2
1841,O=C(Cc1cccnc1)Nc1cccc(OC2CC(=O)N2)c1,7.46,4.687521
1842,O=C(Cc1cccnc1)Nc1cccc(OC2CC(=O)N2)c1,49.8,35.32227
1843,O=C(Cc1cccnc1)Nc1cccc(OC2CC(=O)N2)c1,2.49,0.2827739
1844,O=C(Cc1cccnc1)Nc1cccc(OC2CC(=O)N2)c1,24.9,23.53277
1845,O=C(Cc1cccnc1)Nc1cccc(OC2CC(=O)N2)c1,1.55,-6.71588
1846,O=C(Cc1cccnc1)Nc1cccc(OC2CC(=O)N2)c1,12.4,33.77789
1847,O=C(Cc1cccnc1)Nc1cccc(OC2CC(=O)N2)c1,0.776,22.54578
1848,O=C(Cc1cccnc1)Nc1cccc(OC2CC(=O)N2)c1,7.46,-3.020787
1849,O=C(Cc1cccnc1)Nc1cccc(OC2CC(=O)N2)c1,0.388,-7.392906
1850,O=C(Cc1cccnc1)Nc1cccc(OC2CC(=O)N2)c1,2.49,-3.11867
1851,O=C(Cc1cccnc1)Nc1cccc(OC2CC(=O)N2)c1,0.194,-5.587503
1852,O=C(Cc1cccnc1)Nc1cccc(OC2CC(=O)N2)c1,1.55,8.722486
1853,O=C(Cc1cccnc1)Nc1cccc(OC2CC(=O)N2)c1,0.1,11.95263
1854,O=C(Cc1cccnc1)Nc1cccc(OC2CC(=O)N2)c1,0.776,-5.152467
1855,O=C(Cc1cccnc1)Nc1cccc(OC2CC(=O)N2)c1,0.05,3.004472
1856,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,99.5,98.4453
1857,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,7.46,72.06287
1858,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,49.8,93.58743
1859,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,2.49,33.87166
1860,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,24.9,86.7571
1861,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,1.55,24.62102
1862,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,12.4,79.01378
1863,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,0.776,15.37898
1864,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,7.46,66.49009
1865,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,0.388,-1.072351
1866,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,2.49,40.09044
1867,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,0.194,2.04565
1868,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,1.55,30.07321
1869,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,0.1,-0.6244617
1870,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,0.776,21.14126
1871,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,0.05,3.3118
1872,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,0.388,3.492679
1873,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,0.194,13.85444
1874,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,0.1,-4.939707
1875,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,0.05,-8.324719
1876,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,99.5,94.29371
1877,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,49.8,91.72696
1878,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,24.9,81.65805
1879,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,12.4,72.01981
1880,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,99.5,96.91531
1881,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,7.46,69.62763
1882,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,49.8,94.30238
1883,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,2.49,44.8686
1884,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,24.9,89.34567
1885,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,1.55,35.07212
1886,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,12.4,81.29205
1887,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,0.776,22.32826
1888,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,7.46,70.64725
1889,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,0.388,6.843672
1890,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,2.49,41.93211
1891,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,0.194,-14.43778
1892,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,1.55,30.78701
1893,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,0.1,0.7314056
1894,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,0.776,18.28786
1895,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,0.05,-1.163723
1896,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,0.388,7.795315
1897,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,0.194,36.92102
1898,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,0.1,-1.832592
1899,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,0.05,-5.794146
1900,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,99.5,95.03922
1901,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,49.8,92.55951
1902,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,24.9,85.38684
1903,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1,12.4,76.10424
1904,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,0.388,-12.43325
1905,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,0.194,-13.98363
1906,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,0.1,-16.74849
1907,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,0.05,-8.006029
1908,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,99.5,75.913
1909,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,49.8,62.78639
1910,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,24.9,41.77002
1911,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,12.4,31.53747
1912,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,99.5,74.6813
1913,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,7.46,14.7416
1914,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,49.8,64.354
1915,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,2.49,11.20155
1916,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,24.9,37.71318
1917,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,1.55,-4.836348
1918,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,12.4,19.49612
1919,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,0.776,-9.211886
1920,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,7.46,4.164513
1921,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,0.388,-14.5435
1922,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,2.49,-8.376399
1923,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,0.194,-14.6124
1924,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,1.55,-24.94832
1925,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,0.1,-32.83807
1926,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,0.776,-22.03704
1927,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,0.05,-26.84324
1928,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,0.388,10.10645
1929,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,0.194,5.731609
1930,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,0.1,3.164892
1931,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,0.05,3.947958
1932,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,99.5,74.16017
1933,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,49.8,61.04653
1934,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,24.9,43.63419
1935,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,12.4,28.24204
1936,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,99.5,75.07103
1937,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,7.46,16.90662
1938,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,49.8,61.90845
1939,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,2.49,13.16802
1940,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,24.9,38.77537
1941,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,1.55,-0.5437959
1942,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,12.4,23.95965
1943,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,0.776,5.14431
1944,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,7.46,14.72599
1945,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,0.388,-6.362412
1946,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,2.49,1.250731
1947,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,0.194,-5.557595
1948,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,1.55,1.212665
1949,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,0.1,-5.718014
1950,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,0.776,4.260641
1951,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,0.05,-4.812594
1952,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,99.5,101.8389
1953,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,7.46,91.78725
1954,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,49.8,95.76658
1955,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,2.49,77.67873
1956,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,24.9,96.24892
1957,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,1.55,71.27907
1958,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,12.4,94.07838
1959,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,0.776,60.29716
1960,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,7.46,90.72782
1961,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,0.388,35.60293
1962,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,2.49,81.27907
1963,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,0.194,27.34281
1964,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,1.55,75.18949
1965,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,0.1,26.24031
1966,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,0.776,64.83635
1967,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,0.05,17.9888
1968,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,0.388,45.55125
1969,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,0.194,33.91473
1970,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,0.1,11.52885
1971,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,0.05,1.503015
1972,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,99.5,98.05771
1973,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,49.8,98.06632
1974,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,24.9,96.14556
1975,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,12.4,94.53488
1976,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,99.5,98.78053
1977,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,7.46,90.37888
1978,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,49.8,98.14429
1979,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,2.49,78.09725
1980,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,24.9,96.87997
1981,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,1.55,71.53908
1982,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,12.4,94.4356
1983,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,0.776,55.43999
1984,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,7.46,87.96715
1985,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,0.388,33.6936
1986,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,2.49,75.76709
1987,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,0.194,22.24397
1988,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,1.55,69.23338
1989,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,0.1,12.03149
1990,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,0.776,53.16149
1991,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,0.05,6.68869
1992,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,0.388,39.36539
1993,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,0.194,21.91498
1994,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,0.1,5.486901
1995,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,0.05,6.607121
1996,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,99.5,97.52708
1997,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,49.8,97.23887
1998,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,24.9,95.77878
1999,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,12.4,92.87491
2000,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,0.388,-5.861326
2001,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,0.194,-15.49957
2002,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,0.1,-16.87769
2003,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,0.05,-7.911283
2004,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,99.5,80.34883
2005,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,49.8,70.6503
2006,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,24.9,53.00172
2007,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,12.4,41.98536
2008,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,99.5,83.01033
2009,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,7.46,27.39449
2010,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,49.8,53.441
2011,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,2.49,15.13781
2012,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,24.9,53.63049
2013,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,1.55,-3.389319
2014,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,12.4,33.51852
2015,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,0.776,-5.129199
2016,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,7.46,17.24806
2017,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,0.388,-17.69595
2018,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,2.49,-0.2971576
2019,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,0.194,-14.76744
2020,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,1.55,-1.442722
2021,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,0.1,-19.92679
2022,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,0.776,-22.09733
2023,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,0.05,-19.95263
2024,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,0.388,3.771225
2025,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,0.194,4.203543
2026,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,0.1,4.50263
2027,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,0.05,4.760933
2028,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,99.5,78.32837
2029,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,49.8,65.92982
2030,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,24.9,54.45029
2031,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,12.4,34.83829
2032,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,99.5,80.50083
2033,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,7.46,22.12978
2034,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,49.8,68.8772
2035,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,2.49,9.320662
2036,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,24.9,47.3891
2037,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,1.55,0.8999823
2038,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,12.4,33.59843
2039,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,0.776,3.425915
2040,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,7.46,17.05616
2041,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,0.388,-2.990878
2042,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,2.49,0.1441059
2043,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,0.194,-5.024674
2044,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,1.55,0.9761137
2045,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,0.1,-0.2147994
2046,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,0.776,1.082154
2047,O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,0.05,-4.459127
2048,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,99.5,42.19207
2049,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,7.46,-6.567614
2050,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,49.8,17.8596
2051,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,2.49,-17.23083
2052,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,24.9,3.268734
2053,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,1.55,-21.53747
2054,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,12.4,-2.459087
2055,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,0.776,-13.21705
2056,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,7.46,-10.21102
2057,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,0.388,-16.34367
2058,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,2.49,-6.317829
2059,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,0.194,-8.488372
2060,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,1.55,-3.854436
2061,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,0.1,-6.111111
2062,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,0.776,4.870801
2063,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,0.05,3.139535
2064,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,0.388,1.132644
2065,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,0.194,0.6416882
2066,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,0.1,-13.29457
2067,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,0.05,-16.25754
2068,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,99.5,37.04134
2069,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,49.8,17.94574
2070,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,24.9,-1.571921
2071,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,12.4,-11.24462
2072,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,99.5,48.45494
2073,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,7.46,8.893783
2074,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,49.8,32.64407
2075,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,2.49,1.435621
2076,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,24.9,20.47392
2077,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,1.55,4.535258
2078,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,12.4,12.37136
2079,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,0.776,3.986024
2080,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,7.46,1.30511
2081,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,0.388,-4.070312
2082,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,2.49,3.115951
2083,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,0.194,-0.4540696
2084,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,1.55,0.4676645
2085,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,0.1,-1.585165
2086,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,0.776,3.65159
2087,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,0.05,10.58227
2088,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,0.388,-1.623231
2089,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,0.194,1.538943
2090,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,0.1,-6.10139
2091,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,0.05,-2.950093
2092,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,99.5,42.33179
2093,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,49.8,26.01248
2094,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,24.9,9.918839
2095,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,12.4,0.3289965
2096,O=C(Nc1cnccc1CO)[C@@H]1COc2ccc(Cl)cc21,0.388,-16.34367
2097,O=C(Nc1cnccc1CO)[C@@H]1COc2ccc(Cl)cc21,0.194,-19.04823
2098,O=C(Nc1cnccc1CO)[C@@H]1COc2ccc(Cl)cc21,0.1,-19.14298
2099,O=C(Nc1cnccc1CO)[C@@H]1COc2ccc(Cl)cc21,0.05,-11.6236
2100,O=C(Nc1cnccc1CO)[C@@H]1COc2ccc(Cl)cc21,99.5,73.10508
2101,O=C(Nc1cnccc1CO)[C@@H]1COc2ccc(Cl)cc21,49.8,59.03962
2102,O=C(Nc1cnccc1CO)[C@@H]1COc2ccc(Cl)cc21,24.9,38.82429
2103,O=C(Nc1cnccc1CO)[C@@H]1COc2ccc(Cl)cc21,12.4,26.33505
2104,O=C(Nc1cnccc1CO)[C@@H]1COc2ccc(Cl)cc21,99.5,69.71146
2105,O=C(Nc1cnccc1CO)[C@@H]1COc2ccc(Cl)cc21,7.46,20.16796
2106,O=C(Nc1cnccc1CO)[C@@H]1COc2ccc(Cl)cc21,49.8,58.05771
2107,O=C(Nc1cnccc1CO)[C@@H]1COc2ccc(Cl)cc21,2.49,8.074935
2108,O=C(Nc1cnccc1CO)[C@@H]1COc2ccc(Cl)cc21,24.9,26.01637
2109,O=C(Nc1cnccc1CO)[C@@H]1COc2ccc(Cl)cc21,1.55,-5.223945
2110,O=C(Nc1cnccc1CO)[C@@H]1COc2ccc(Cl)cc21,12.4,9.203273
